INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.11.5 (main, Nov  6 2025, 07:48:09) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.7 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "C:\\Users\\matia\\Documents\\Projects\\kicad9\\keyboardv1-KiCAD\\keyboard-layout (2).json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "SW{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": true, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 4.0, "y": 4.0, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'P-', '/MCU/BOOT'}): ['SW86'], frozenset({'P-', 'Net-(C8-Pad2)'}): ['SW85'], frozenset({'row0', 'col2'}): ['SW3'], frozenset({'row4', 'col0'}): ['SW61'], frozenset({'col4', 'row4'}): ['SW65'], frozenset({'col9', 'row5'}): ['SW84'], frozenset({'col5', 'row3'}): ['SW52'], frozenset({'row3', 'col11'}): ['SW58'], frozenset({'col13', 'row3'}): ['SW60'], frozenset({'col3', 'row5'}): ['SW78'], frozenset({'col13', 'row4'}): ['SW74'], frozenset({'col8', 'row1'}): ['SW25'], frozenset({'col0', 'row2'}): ['SW32'], frozenset({'row0', 'col0'}): ['SW1'], frozenset({'row4', 'col5'}): ['SW66'], frozenset({'row4', 'col12'}): ['SW73'], frozenset({'col9', 'row3'}): ['SW56'], frozenset({'row0', 'col9'}): ['SW10'], frozenset({'row0', 'col8'}): ['SW9'], frozenset({'col10', 'row3'}): ['SW57'], frozenset({'col8', 'row2'}): ['SW40'], frozenset({'col4', 'row1'}): ['SW21'], frozenset({'col12', 'row5'}): ['SW46'], frozenset({'row4', 'col11'}): ['SW72'], frozenset({'col5', 'row5'}): ['SW80'], frozenset({'col0', 'row5'}): ['SW75'], frozenset({'row4', 'col6'}): ['SW67'], frozenset({'row4', 'col8'}): ['SW69'], frozenset({'col7', 'row5'}): ['SW82'], frozenset({'col1', 'row5'}): ['SW76'], frozenset({'col1', 'row3'}): ['SW48'], frozenset({'col4', 'row5'}): ['SW79'], frozenset({'col13', 'row0'}): ['SW14'], frozenset({'row1', 'col11'}): ['SW28'], frozenset({'col10', 'row2'}): ['SW42'], frozenset({'row1', 'col2'}): ['SW19'], frozenset({'col13', 'row1'}): ['SW30'], frozenset({'row4', 'col3'}): ['SW64'], frozenset({'row2', 'col9'}): ['SW41'], frozenset({'row4', 'col7'}): ['SW68'], frozenset({'row0', 'col1'}): ['SW2'], frozenset({'row4', 'col2'}): ['SW63'], frozenset({'row2', 'col5'}): ['SW37'], frozenset({'row1', 'col9'}): ['SW26'], frozenset({'row0', 'col11'}): ['SW12'], frozenset({'row2', 'col7'}): ['SW39'], frozenset({'row1', 'col0'}): ['SW17'], frozenset({'col13', 'row2'}): ['SW45'], frozenset({'col6', 'row5'}): ['SW81'], frozenset({'col10', 'row4'}): ['SW71'], frozenset({'col10', 'row1'}): ['SW27'], frozenset({'row1', 'col5'}): ['SW22'], frozenset({'col8', 'row5'}): ['SW83'], frozenset({'col3', 'row2'}): ['SW35'], frozenset({'col12', 'row2'}): ['SW44'], frozenset({'col4', 'row2'}): ['SW36'], frozenset({'col4', 'row3'}): ['SW51'], frozenset({'col1', 'row2'}): ['SW33'], frozenset({'col11', 'row5'}): ['SW31'], frozenset({'col12', 'row1'}): ['SW29'], frozenset({'row0', 'col3'}): ['SW4'], frozenset({'col6', 'row2'}): ['SW38'], frozenset({'col2', 'row5'}): ['SW77'], frozenset({'col13', 'row5'}): ['SW16'], frozenset({'row0', 'col7'}): ['SW8'], frozenset({'row4', 'col9'}): ['SW70'], frozenset({'col12', 'row3'}): ['SW59'], frozenset({'row2', 'col11'}): ['SW43'], frozenset({'col8', 'row3'}): ['SW55'], frozenset({'row3', 'col2'}): ['SW49'], frozenset({'row4', 'col1'}): ['SW62'], frozenset({'row1', 'col3'}): ['SW20'], frozenset({'row0', 'col6'}): ['SW7'], frozenset({'col7', 'row3'}): ['SW54'], frozenset({'col10', 'row0'}): ['SW11'], frozenset({'row1', 'col6'}): ['SW23'], frozenset({'row1', 'col7'}): ['SW24'], frozenset({'col6', 'row3'}): ['SW53'], frozenset({'col1', 'row1'}): ['SW18'], frozenset({'col0', 'row3'}): ['SW47'], frozenset({'row0', 'col4'}): ['SW5'], frozenset({'col3', 'row3'}): ['SW50'], frozenset({'row2', 'col2'}): ['SW34'], frozenset({'row0', 'col5'}): ['SW6'], frozenset({'row0', 'col12'}): ['SW13'], frozenset({'col10', 'row5'}): ['SW15']})
DEBUG: key_placer.py:145: Diodes by switch: {'SW15': ['D15'], 'SW18': ['D18'], 'SW24': ['D24'], 'SW58': ['D58'], 'SW83': ['D83'], 'SW2': ['D2'], 'SW53': ['D53'], 'SW25': ['D25'], 'SW71': ['D71'], 'SW80': ['D80'], 'SW37': ['D37'], 'SW32': ['D32'], 'SW28': ['D28'], 'SW61': ['D61'], 'SW62': ['D62'], 'SW1': ['D1'], 'SW67': ['D67'], 'SW79': ['D79'], 'SW74': ['D74'], 'SW9': ['D9'], 'SW30': ['D30'], 'SW29': ['D29'], 'SW55': ['D55'], 'SW43': ['D43'], 'SW54': ['D54'], 'SW78': ['D78'], 'SW51': ['D51'], 'SW42': ['D42'], 'SW56': ['D56'], 'SW6': ['D6'], 'SW76': ['D76'], 'SW23': ['D23'], 'SW63': ['D63'], 'SW17': ['D17'], 'SW5': ['D5'], 'SW40': ['D40'], 'SW31': ['D31'], 'SW10': ['D10'], 'SW48': ['D48'], 'SW59': ['D59'], 'SW70': ['D70'], 'SW35': ['D35'], 'SW45': ['D45'], 'SW20': ['D20'], 'SW64': ['D64'], 'SW75': ['D75'], 'SW44': ['D44'], 'SW65': ['D65'], 'SW82': ['D82'], 'SW46': ['D46'], 'SW52': ['D52'], 'SW49': ['D49'], 'SW34': ['D34'], 'SW19': ['D19'], 'SW26': ['D26'], 'SW16': ['D16'], 'SW77': ['D77'], 'SW39': ['D39'], 'SW38': ['D38'], 'SW7': ['D7'], 'SW4': ['D4'], 'SW12': ['D12'], 'SW81': ['D81'], 'SW69': ['D69'], 'SW73': ['D73'], 'SW50': ['D50'], 'SW14': ['D14'], 'SW66': ['D66'], 'SW41': ['D41'], 'SW68': ['D68'], 'SW72': ['D72'], 'SW36': ['D36'], 'SW47': ['D47'], 'SW11': ['D11'], 'SW3': ['D3'], 'SW33': ['D33'], 'SW57': ['D57'], 'SW84': ['D84'], 'SW60': ['D60'], 'SW13': ['D13'], 'SW27': ['D27'], 'SW8': ['D8'], 'SW22': ['D22'], 'SW21': ['D21']}
INFO: kle_serial.py:931: User layout: [[{'a': 6}, 'Esc', 'F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', {'a': 5}, 'PrtSc\nNmLk', 'Pause\nScrLk', 'Delete\nInsert'], [{'a': 4}, '~\n`', '!\n1', '@\n2', '#\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'a': 6, 'w': 2}, 'Backspace', 'Home'], [{'a': 4, 'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'w': 1.5}, '|\n\\', {'a': 6}, 'Page Up'], [{'a': 4, 'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'a': 6, 'w': 2.25}, 'Enter', 'Page Down'], [{'w': 2.25}, 'Shift', {'a': 4}, 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'a': 6, 'w': 1.75}, 'Shift', {'a': 7}, '↑', {'a': 6}, 'End'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 6}, 'Alt', 'Fn', 'Ctrl', {'a': 7}, '←', '↓', '→']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW55
DEBUG: board_modifier.py:107: Getting SW55 footprint position: (204787500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST55 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW49
DEBUG: board_modifier.py:107: Getting SW49 footprint position: (90487500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST49 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW62
DEBUG: board_modifier.py:107: Getting SW62 footprint position: (80962500, 114300000)
DEBUG: board_modifier.py:84: Searching for optional ST62 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW20
DEBUG: board_modifier.py:107: Getting SW20 footprint position: (95250000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional ST20 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW7
DEBUG: board_modifier.py:107: Getting SW7 footprint position: (152400000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST7 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW54
DEBUG: board_modifier.py:107: Getting SW54 footprint position: (185737500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST54 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW11
DEBUG: board_modifier.py:107: Getting SW11 footprint position: (228600000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST11 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW23
DEBUG: board_modifier.py:107: Getting SW23 footprint position: (152400000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional ST23 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW24
DEBUG: board_modifier.py:107: Getting SW24 footprint position: (171450000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional ST24 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW53
DEBUG: board_modifier.py:107: Getting SW53 footprint position: (166687500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST53 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW18
DEBUG: board_modifier.py:107: Getting SW18 footprint position: (57150000, 57150000)
DEBUG: board_modifier.py:84: Searching for optional ST18 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW47
DEBUG: board_modifier.py:107: Getting SW47 footprint position: (45243750, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST47 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW5
DEBUG: board_modifier.py:107: Getting SW5 footprint position: (114300000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST5 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW50
DEBUG: board_modifier.py:107: Getting SW50 footprint position: (109537500, 95250000)
DEBUG: board_modifier.py:84: Searching for optional ST50 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW34
DEBUG: board_modifier.py:107: Getting SW34 footprint position: (85725000, 76200000)
DEBUG: board_modifier.py:84: Searching for optional ST34 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW6
DEBUG: board_modifier.py:107: Getting SW6 footprint position: (133350000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST6 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW13
DEBUG: board_modifier.py:107: Getting SW13 footprint position: (266700000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST13 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
DEBUG: key_placer.py:854: Placing additional elements for SW15
DEBUG: board_modifier.py:107: Getting SW15 footprint position: (304800000, 38100000)
DEBUG: board_modifier.py:84: Searching for optional ST15 footprint in C:\Users\matia\Documents\Projects\kicad9\keyboardv1-KiCAD\Keyboardv1.kicad_pcb
DEBUG: board_modifier.py:89: Footprint not found
INFO: key_placer.py:486: Routing SW3 with D3
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW3:2' at (78740000, 33020000) with pad 'D3:2' at (80200000, 40450000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(78740000, 33020000), (78740000, 38990000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(78740000, 38990000), (80200000, 40450000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW61 with D61
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW61:2' at (52546250, 109220000) with pad 'D61:2' at (54006250, 116650000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(52546250, 109220000), (52546250, 115190000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(52546250, 115190000), (54006250, 116650000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW65 with D65
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW65:2' at (140652500, 109220000) with pad 'D65:2' at (142112500, 116650000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(140652500, 109220000), (140652500, 115190000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(140652500, 115190000), (142112500, 116650000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW84 with D84
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW84:2' at (326390000, 128270000) with pad 'D84:2' at (327850000, 135700000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 128270000), (326390000, 134240000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 134240000), (327850000, 135700000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW52 with D52
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW52:2' at (150177500, 90170000) with pad 'D52:2' at (151637500, 97600000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(150177500, 90170000), (150177500, 96140000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(150177500, 96140000), (151637500, 97600000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW58 with D58
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW58:2' at (264477500, 90170000) with pad 'D58:2' at (265937500, 97600000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(264477500, 90170000), (264477500, 96140000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(264477500, 96140000), (265937500, 97600000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW60 with D60
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW60:2' at (326390000, 90170000) with pad 'D60:2' at (327850000, 97600000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 90170000), (326390000, 96140000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 96140000), (327850000, 97600000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW78 with D78
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW78:2' at (162083750, 128270000) with pad 'D78:2' at (163543750, 135700000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(162083750, 128270000), (162083750, 134240000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(162083750, 134240000), (163543750, 135700000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW74 with D74
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW74:2' at (326390000, 109220000) with pad 'D74:2' at (327850000, 116650000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 109220000), (326390000, 115190000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(326390000, 115190000), (327850000, 116650000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW25 with D25
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW25:2' at (193040000, 52070000) with pad 'D25:2' at (194500000, 59500000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(193040000, 52070000), (193040000, 58040000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(193040000, 58040000), (194500000, 59500000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW32 with D32
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW32:2' at (45402500, 71120000) with pad 'D32:2' at (46862500, 78550000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(45402500, 71120000), (45402500, 77090000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(45402500, 77090000), (46862500, 78550000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW1 with D1
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW1:2' at (40640000, 33020000) with pad 'D1:2' at (42100000, 40450000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(40640000, 33020000), (40640000, 38990000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(40640000, 38990000), (42100000, 40450000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW66 with D66
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW66:2' at (159702500, 109220000) with pad 'D66:2' at (161162500, 116650000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159702500, 109220000), (159702500, 115190000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159702500, 115190000), (161162500, 116650000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW73 with D73
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW73:2' at (307340000, 109220000) with pad 'D73:2' at (308800000, 116650000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 109220000), (307340000, 115190000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(307340000, 115190000), (308800000, 116650000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW56 with D56
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW56:2' at (226377500, 90170000) with pad 'D56:2' at (227837500, 97600000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(226377500, 90170000), (226377500, 96140000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(226377500, 96140000), (227837500, 97600000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW10 with D10
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW10:2' at (212090000, 33020000) with pad 'D10:2' at (213550000, 40450000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(212090000, 33020000), (212090000, 38990000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(212090000, 38990000), (213550000, 40450000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW9 with D9
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW9:2' at (193040000, 33020000) with pad 'D9:2' at (194500000, 40450000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(193040000, 33020000), (193040000, 38990000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(193040000, 38990000), (194500000, 40450000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW57 with D57
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW57:2' at (245427500, 90170000) with pad 'D57:2' at (246887500, 97600000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(245427500, 90170000), (245427500, 96140000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(245427500, 96140000), (246887500, 97600000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW40 with D40
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW40:2' at (202565000, 71120000) with pad 'D40:2' at (204025000, 78550000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(202565000, 71120000), (202565000, 77090000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(202565000, 77090000), (204025000, 78550000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW21 with D21
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 300000
DEBUG: board_modifier.py:620: Routing pad 'SW21:2' at (116840000, 52070000) with pad 'D21:2' at (118300000, 59500000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(116840000, 52070000), (116840000, 58040000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(116840000, 58040000), (118300000, 59500000)]
INFO: board_modifier.py:469: Track added
INFO: key_placer.py:486: Routing SW46 with D46
